"","station","valid","lon","lat","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","skyc2","skyc3","skyc4","skyl1","skyl2","skyl3","skyl4","wxcodes","ice_accretion_1hr","ice_accretion_3hr","ice_accretion_6hr","peak_wind_gust","peak_wind_drct","peak_wind_time","feel","metar"
"218424","AMA","2016-12-16 22:00:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.53,NA,10,44,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162200Z AUTO /////G44KT 10SM BLDU CLR A2953 RMK MADISHF"
"218425","AMA","2016-12-16 22:05:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.53,NA,10,39,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162205Z AUTO /////G39KT 10SM BLDU CLR A2953 RMK MADISHF"
"218426","AMA","2016-12-16 22:10:00",-101.7059,35.2194,NA,NA,NA,250,27,NA,29.53,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162210Z AUTO 25027KT 10SM BLDU CLR A2953 RMK MADISHF"
"218427","AMA","2016-12-16 22:15:00",-101.7059,35.2194,NA,NA,NA,250,26,NA,29.53,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162215Z AUTO 25026KT 10SM BLDU CLR A2953 RMK MADISHF"
"218428","AMA","2016-12-16 22:20:00",-101.7059,35.2194,NA,NA,NA,250,26,NA,29.53,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162220Z AUTO 25026KT 10SM BLDU CLR A2953 RMK MADISHF"
"218429","AMA","2016-12-16 22:25:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.53,NA,10,34,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162225Z AUTO /////G34KT 10SM BLDU CLR A2953 RMK MADISHF"
"218430","AMA","2016-12-16 22:30:00",-101.7059,35.2194,NA,NA,NA,250,29,NA,29.53,NA,10,38,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162230Z AUTO 25029G38KT 10SM BLDU CLR A2953 RMK MADISHF"
"218431","AMA","2016-12-16 22:35:00",-101.7059,35.2194,NA,NA,NA,250,29,NA,29.53,NA,10,43,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162235Z AUTO 25029G43KT 10SM BLDU CLR A2953 RMK MADISHF"
"218432","AMA","2016-12-16 22:40:00",-101.7059,35.2194,NA,NA,NA,250,28,NA,29.53,NA,10,34,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162240Z AUTO 25028G34KT 10SM BLDU CLR A2953 RMK MADISHF"
"218433","AMA","2016-12-16 22:45:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.53,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162245Z AUTO /////KT 10SM BLDU CLR A2953 RMK MADISHF"
"218434","AMA","2016-12-16 22:50:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.53,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162250Z AUTO /////KT 10SM BLDU CLR A2953 RMK MADISHF"
"218435","AMA","2016-12-16 22:53:00",-101.7059,35.2194,71.1,36,27.6,250,25,0,29.53,996.5,10,43,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.21,"KAMA 162253Z 25025G43KT 10SM BLDU CLR 22/02 A2953 RMK AO2 PK WND 24044/2200 SLP965 T02170022"
"218436","AMA","2016-12-16 22:55:00",-101.7059,35.2194,NA,NA,NA,240,26,NA,29.53,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162255Z AUTO 24026KT 10SM BLDU CLR A2953 RMK MADISHF"
"218437","AMA","2016-12-16 23:00:00",-101.7059,35.2194,NA,NA,NA,240,29,NA,29.53,NA,10,NA,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162300Z AUTO 24029KT 10SM BLDU CLR A2953 RMK MADISHF"
"218438","AMA","2016-12-16 23:05:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.53,NA,10,32,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162305Z AUTO /////G32KT 10SM BLDU CLR A2953 RMK MADISHF"
"218439","AMA","2016-12-16 23:10:00",-101.7059,35.2194,NA,NA,NA,240,32,NA,29.54,NA,10,40,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162310Z AUTO 24032G40KT 10SM BLDU CLR A2954 RMK MADISHF"
"218440","AMA","2016-12-16 23:15:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.54,NA,10,44,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162315Z AUTO /////G44KT 10SM BLDU CLR A2954 RMK MADISHF"
"218441","AMA","2016-12-16 23:20:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.53,NA,10,35,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162320Z AUTO /////G35KT 10SM BLDU CLR A2953 RMK MADISHF"
"218442","AMA","2016-12-16 23:25:00",-101.7059,35.2194,NA,NA,NA,NA,NA,NA,29.54,NA,10,35,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,NA,"KAMA 162325Z AUTO /////G35KT 10SM BLDU CLR A2954 RMK MADISHF"
